operation1,operation2,split,train_fold,run,bacc
equalize,translate_y,3,1,45328845,0.8395891189575195
equalize,translate_y,4,0,45328845,0.8147740364074707
equalize,translate_y,4,1,45328845,0.8061362504959106
equalize,vertical_flip,0,0,45332917,0.80796217918396
equalize,vertical_flip,0,1,45332917,0.8098609447479248
equalize,vertical_flip,1,0,45332917,0.7940026521682739
equalize,vertical_flip,1,1,45332917,0.7976380586624146
equalize,vertical_flip,2,0,45332917,0.8121844530105591
equalize,vertical_flip,2,1,45332917,0.8062922954559326
equalize,vertical_flip,3,0,45332917,0.7913973331451416
equalize,vertical_flip,3,1,45332917,0.8263320922851562
equalize,vertical_flip,4,0,45332917,0.8225840330123901
equalize,vertical_flip,4,1,45332917,0.7855606079101562
gaussian_blur,brightness,0,0,45330789,0.798568844795227
gaussian_blur,brightness,0,1,45330789,0.8279380798339844
gaussian_blur,brightness,1,0,45330789,0.8186779022216797
gaussian_blur,brightness,1,1,45330789,0.8330464363098145
gaussian_blur,brightness,2,0,45330789,0.7760481834411621
gaussian_blur,brightness,2,1,45330789,0.8147518634796143
gaussian_blur,brightness,3,0,45330789,0.8069560527801514
gaussian_blur,brightness,3,1,45330789,0.8382149934768677
gaussian_blur,brightness,4,0,45330789,0.8076320886611938
gaussian_blur,brightness,4,1,45330789,0.8129514455795288
gaussian_blur,contrast,0,0,45327595,0.7986063957214355
gaussian_blur,contrast,0,1,45327595,0.8146582841873169
gaussian_blur,contrast,1,0,45327595,0.8031727075576782
gaussian_blur,contrast,1,1,45327595,0.8304699659347534
gaussian_blur,contrast,2,0,45327595,0.794896125793457
gaussian_blur,contrast,2,1,45327595,0.8093888759613037
gaussian_blur,contrast,3,0,45327595,0.8169028759002686
gaussian_blur,contrast,3,1,45327595,0.8283812999725342
gaussian_blur,contrast,4,0,45327595,0.832084059715271
gaussian_blur,contrast,4,1,45327595,0.8087522983551025
gaussian_blur,equalize,0,0,45332071,0.798568844795227
gaussian_blur,equalize,0,1,45332071,0.8041493892669678
gaussian_blur,equalize,1,0,45332071,0.7921880483627319
gaussian_blur,equalize,1,1,45332071,0.8144972324371338
gaussian_blur,equalize,2,0,45332071,0.7864476442337036
gaussian_blur,equalize,2,1,45332071,0.7945799827575684
gaussian_blur,equalize,3,0,45332071,0.7962700128555298
gaussian_blur,equalize,3,1,45332071,0.8040485382080078
gaussian_blur,equalize,4,0,45332071,0.798475980758667
gaussian_blur,equalize,4,1,45332071,0.7812221050262451
gaussian_blur,gaussian_noise,0,0,45330800,0.8247287273406982
gaussian_blur,gaussian_noise,0,1,45330800,0.848281741142273
gaussian_blur,gaussian_noise,1,0,45330800,0.8169325590133667
gaussian_blur,gaussian_noise,1,1,45330800,0.8326741456985474
gaussian_blur,gaussian_noise,2,0,45330800,0.8248453140258789
gaussian_blur,gaussian_noise,2,1,45330800,0.819455623626709
gaussian_blur,gaussian_noise,3,0,45330800,0.8176718950271606
gaussian_blur,gaussian_noise,3,1,45330800,0.8599711656570435
gaussian_blur,gaussian_noise,4,0,45330800,0.838134765625
gaussian_blur,gaussian_noise,4,1,45330800,0.8070286512374878
gaussian_blur,grid_distortion,0,0,45327108,0.8062781095504761
gaussian_blur,grid_distortion,0,1,45327108,0.8185920119285583
gaussian_blur,grid_distortion,1,0,45327108,0.7963628768920898
gaussian_blur,grid_distortion,1,1,45327108,0.8229796886444092
gaussian_blur,grid_distortion,2,0,45327108,0.7886773943901062
gaussian_blur,grid_distortion,2,1,45327108,0.7971949577331543
gaussian_blur,grid_distortion,3,0,45327108,0.8125522136688232
gaussian_blur,grid_distortion,3,1,45327108,0.8412730693817139
gaussian_blur,grid_distortion,4,0,45327108,0.8300025463104248
gaussian_blur,grid_distortion,4,1,45327108,0.8224200010299683
gaussian_blur,horizontal_flip,0,0,45332910,0.8234676122665405
gaussian_blur,horizontal_flip,0,1,45332910,0.8466362953186035
gaussian_blur,horizontal_flip,1,0,45332910,0.8166953325271606
gaussian_blur,horizontal_flip,1,1,45332910,0.8414448499679565
gaussian_blur,horizontal_flip,2,0,45332910,0.8078792095184326
gaussian_blur,horizontal_flip,2,1,45332910,0.814363956451416
gaussian_blur,horizontal_flip,3,0,45332910,0.8065706491470337
gaussian_blur,horizontal_flip,3,1,45332910,0.8399999141693115
gaussian_blur,horizontal_flip,4,0,45332910,0.8301330804824829
gaussian_blur,horizontal_flip,4,1,45332910,0.8157765865325928
gaussian_blur,median_blur,0,0,45329013,0.8126826286315918
gaussian_blur,median_blur,0,1,45329013,0.8178869485855103
gaussian_blur,median_blur,1,0,45329013,0.7889758348464966
gaussian_blur,median_blur,1,1,45329013,0.8353285789489746
gaussian_blur,median_blur,2,0,45329013,0.803382158279419
gaussian_blur,median_blur,2,1,45329013,0.8056161403656006
gaussian_blur,median_blur,3,0,45329013,0.8029730319976807
gaussian_blur,median_blur,3,1,45329013,0.8334728479385376
gaussian_blur,median_blur,4,0,45329013,0.820708155632019
gaussian_blur,median_blur,4,1,45329013,0.7896889448165894
gaussian_blur,random_crop,0,0,45327692,0.8152800798416138
gaussian_blur,random_crop,0,1,45327692,0.8344266414642334
gaussian_blur,random_crop,1,0,45327692,0.8168257474899292
gaussian_blur,random_crop,1,1,45327692,0.8298490047454834
gaussian_blur,random_crop,2,0,45327692,0.8036055564880371
gaussian_blur,random_crop,2,1,45327692,0.811732292175293
gaussian_blur,random_crop,3,0,45327692,0.8207160234451294
gaussian_blur,random_crop,3,1,45327692,0.8506804704666138
gaussian_blur,random_crop,4,0,45327692,0.8442844152450562
gaussian_blur,random_crop,4,1,45327692,0.8184695243835449
gaussian_blur,rotation,0,0,45331997,0.861380934715271
gaussian_blur,rotation,0,0,45334529,0.8579829931259155
gaussian_blur,rotation,0,1,45331997,0.8326573371887207
gaussian_blur,rotation,0,1,45334529,0.8326573371887207
gaussian_blur,rotation,1,0,45331997,0.8320227861404419
gaussian_blur,rotation,1,0,45334529,0.8320227861404419
gaussian_blur,rotation,1,1,45331997,0.8477929830551147
gaussian_blur,rotation,1,1,45334529,0.8477929830551147
gaussian_blur,rotation,2,0,45331997,0.8342149257659912
gaussian_blur,rotation,2,0,45334529,0.8326237201690674
gaussian_blur,rotation,2,1,45331997,0.8315943479537964
gaussian_blur,rotation,2,1,45334529,0.8301818370819092
gaussian_blur,rotation,3,0,45331997,0.8136215209960938
gaussian_blur,rotation,3,0,45334529,0.8117456436157227
gaussian_blur,rotation,3,1,45331997,0.8795617818832397
gaussian_blur,rotation,3,1,45334529,0.8765037059783936
gaussian_blur,rotation,4,0,45331997,0.8307794332504272
gaussian_blur,rotation,4,0,45334529,0.8307794332504272
gaussian_blur,rotation,4,1,45331997,0.8137044906616211
gaussian_blur,rotation,4,1,45334529,0.8105299472808838
gaussian_blur,saturation,0,0,45327112,0.7964320182800293
gaussian_blur,saturation,0,1,45327112,0.8176226615905762
gaussian_blur,saturation,1,0,45327112,0.7915041446685791
gaussian_blur,saturation,1,1,45327112,0.8133165836334229
gaussian_blur,saturation,2,0,45327112,0.8001700043678284
gaussian_blur,saturation,2,1,45327112,0.777216374874115
gaussian_blur,saturation,3,0,45327112,0.7988535165786743
gaussian_blur,saturation,3,1,45327112,0.8332399129867554
gaussian_blur,saturation,4,0,45327112,0.8118069171905518
gaussian_blur,saturation,4,1,45327112,0.8042972087860107
gaussian_blur,scaling,0,0,45329206,0.8241277933120728
gaussian_blur,scaling,0,0,45335398,0.8257802724838257
gaussian_blur,scaling,0,1,45329206,0.8309733867645264
gaussian_blur,scaling,0,1,45335398,0.8311283588409424
gaussian_blur,scaling,1,0,45329206,0.7947103977203369
gaussian_blur,scaling,1,0,45335398,0.7978849411010742
gaussian_blur,scaling,1,1,45329206,0.8292893171310425
gaussian_blur,scaling,1,1,45335398,0.8292893171310425
gaussian_blur,scaling,2,0,45329206,0.832916259765625
gaussian_blur,scaling,2,0,45335398,0.8344383239746094
gaussian_blur,scaling,2,1,45329206,0.8275272846221924
gaussian_blur,scaling,2,1,45335398,0.8275272846221924
gaussian_blur,scaling,3,0,45329206,0.8246674537658691
gaussian_blur,scaling,3,0,45335398,0.8246674537658691
gaussian_blur,scaling,3,1,45329206,0.8628358840942383
gaussian_blur,scaling,3,1,45335398,0.8628358840942383
gaussian_blur,scaling,4,0,45329206,0.8148510456085205
gaussian_blur,scaling,4,0,45335398,0.8163731098175049
gaussian_blur,scaling,4,1,45329206,0.8289014101028442
gaussian_blur,scaling,4,1,45335398,0.8271008729934692
gaussian_blur,shear_x,0,0,45327534,0.8035956621170044
gaussian_blur,shear_x,0,1,45327534,0.8039476871490479
gaussian_blur,shear_x,1,0,45327534,0.7988989353179932
gaussian_blur,shear_x,1,1,45327534,0.8259981870651245
gaussian_blur,shear_x,2,0,45327534,0.7874241471290588
gaussian_blur,shear_x,2,1,45327534,0.8015874624252319
gaussian_blur,shear_x,3,0,45327534,0.8090177774429321
gaussian_blur,shear_x,3,1,45327534,0.8585586547851562
gaussian_blur,shear_x,4,0,45327534,0.7902686595916748
gaussian_blur,shear_x,4,1,45327534,0.8294215202331543
gaussian_blur,shear_y,0,0,45328873,0.8424164056777954
gaussian_blur,shear_y,0,0,45335386,0.8441994190216064
gaussian_blur,shear_y,0,1,45328873,0.8517434597015381
gaussian_blur,shear_y,0,1,45335386,0.8502144813537598
gaussian_blur,shear_y,1,0,45328873,0.8533002138137817
gaussian_blur,shear_y,1,0,45335386,0.8533002138137817
gaussian_blur,shear_y,1,1,45328873,0.8349010944366455
gaussian_blur,shear_y,1,1,45335386,0.8349010944366455
gaussian_blur,shear_y,2,0,45328873,0.8376128673553467
gaussian_blur,shear_y,2,0,45335386,0.8360908031463623
gaussian_blur,shear_y,2,1,45328873,0.814208984375
gaussian_blur,shear_y,2,1,45335386,0.814208984375
gaussian_blur,shear_y,3,0,45328873,0.8076637983322144
gaussian_blur,shear_y,3,0,45335386,0.8033347129821777
gaussian_blur,shear_y,3,1,45328873,0.8857560157775879
gaussian_blur,shear_y,3,1,45335386,0.890343189239502
gaussian_blur,shear_y,4,0,45328873,0.8187708854675293
gaussian_blur,shear_y,4,0,45335386,0.8197157382965088
gaussian_blur,shear_y,4,1,45328873,0.8025736212730408
gaussian_blur,shear_y,4,1,45335386,0.8057482242584229
gaussian_blur,translate_x,0,0,45327455,0.8183242082595825
gaussian_blur,translate_x,0,1,45327455,0.8369574546813965
gaussian_blur,translate_x,1,0,45327455,0.8195537328720093
gaussian_blur,translate_x,1,1,45327455,0.8351112604141235
gaussian_blur,translate_x,2,0,45327455,0.8033208847045898
gaussian_blur,translate_x,2,1,45327455,0.8194940090179443
gaussian_blur,translate_x,3,0,45327455,0.8360908031463623
gaussian_blur,translate_x,3,1,45327455,0.8459383249282837
gaussian_blur,translate_x,4,0,45327455,0.8282195329666138
gaussian_blur,translate_x,4,1,45327455,0.8120818138122559
gaussian_blur,translate_y,0,0,45327904,0.8364585638046265
gaussian_blur,translate_y,0,0,45335359,0.8364585638046265
gaussian_blur,translate_y,0,1,45327904,0.823001503944397
gaussian_blur,translate_y,0,1,45335359,0.823001503944397
gaussian_blur,translate_y,1,0,45327904,0.803619384765625
gaussian_blur,translate_y,1,0,45335359,0.803619384765625
gaussian_blur,translate_y,1,1,45327904,0.8744858503341675
gaussian_blur,translate_y,1,1,45335359,0.8744858503341675
gaussian_blur,translate_y,2,0,45327904,0.8084642887115479
gaussian_blur,translate_y,2,0,45335359,0.8101168274879456
gaussian_blur,translate_y,2,1,45327904,0.8148288726806641
gaussian_blur,translate_y,2,1,45335359,0.8180035352706909
gaussian_blur,translate_y,3,0,45327904,0.8157267570495605
gaussian_blur,translate_y,3,0,45335359,0.8157267570495605
gaussian_blur,translate_y,3,1,45327904,0.8540099859237671
gaussian_blur,translate_y,3,1,45335359,0.8540099859237671
gaussian_blur,translate_y,4,0,45327904,0.8253434896469116
gaussian_blur,translate_y,4,0,45335359,0.8253434896469116
gaussian_blur,translate_y,4,1,45327904,0.8160864114761353
gaussian_blur,translate_y,4,1,45335359,0.8160864114761353
gaussian_blur,vertical_flip,0,0,45327978,0.8043962717056274
gaussian_blur,vertical_flip,0,1,45327978,0.8339929580688477
gaussian_blur,vertical_flip,1,0,45327978,0.8009527921676636
gaussian_blur,vertical_flip,1,1,45327978,0.8346140384674072
gaussian_blur,vertical_flip,2,0,45327978,0.8076498508453369
gaussian_blur,vertical_flip,2,1,45327978,0.8058105707168579
gaussian_blur,vertical_flip,3,0,45327978,0.8039277791976929
gaussian_blur,vertical_flip,3,1,45327978,0.8557720184326172
gaussian_blur,vertical_flip,4,0,45327978,0.8427009582519531
gaussian_blur,vertical_flip,4,1,45327978,0.8250516653060913
gaussian_noise,brightness,0,0,45327774,0.8276107311248779
gaussian_noise,brightness,0,1,45327774,0.8429571390151978
gaussian_noise,brightness,1,0,45327774,0.8212990760803223
gaussian_noise,brightness,1,1,45327774,0.8323869705200195
gaussian_noise,brightness,2,0,45327774,0.8267903923988342
gaussian_noise,brightness,2,1,45327774,0.8198820352554321
gaussian_noise,brightness,3,0,45327774,0.8439760208129883
gaussian_noise,brightness,3,1,45327774,0.8514564037322998
gaussian_noise,brightness,4,0,45327774,0.8490501642227173
gaussian_noise,brightness,4,1,45327774,0.8223191499710083
gaussian_noise,contrast,0,0,45327979,0.8305244445800781
gaussian_noise,contrast,0,1,45327979,0.8384480476379395
gaussian_noise,contrast,1,0,45327979,0.8049793243408203
gaussian_noise,contrast,1,1,45327979,0.8367412090301514
gaussian_noise,contrast,2,0,45327979,0.829318642616272
gaussian_noise,contrast,2,1,45327979,0.8211010694503784
gaussian_noise,contrast,3,0,45327979,0.8281029462814331
gaussian_noise,contrast,3,1,45327979,0.844835638999939
gaussian_noise,contrast,4,0,45327979,0.848403811454773
gaussian_noise,contrast,4,1,45327979,0.805709719657898
gaussian_noise,equalize,0,0,45327100,0.8036806583404541
gaussian_noise,equalize,0,1,45327100,0.8317493200302124
gaussian_noise,equalize,1,0,45327100,0.81290602684021
gaussian_noise,equalize,1,1,45327100,0.8266587257385254
gaussian_noise,equalize,2,0,45327100,0.8290576934814453
gaussian_noise,equalize,2,1,45327100,0.8152563571929932
gaussian_noise,equalize,3,0,45327100,0.8314317464828491
gaussian_noise,equalize,3,1,45327100,0.8471022844314575
gaussian_noise,equalize,4,0,45327100,0.8597660064697266
gaussian_noise,equalize,4,1,45327100,0.8246241807937622
gaussian_noise,gaussian_blur,0,0,45331260,0.8228528499603271
gaussian_noise,gaussian_blur,0,1,45331260,0.8531403541564941
gaussian_noise,gaussian_blur,1,0,45331260,0.8314692974090576
gaussian_noise,gaussian_blur,1,1,45331260,0.8510071039199829
gaussian_noise,gaussian_blur,2,0,45331260,0.8186957240104675
gaussian_noise,gaussian_blur,2,1,45331260,0.8274492621421814
gaussian_noise,gaussian_blur,3,0,45331260,0.8157583475112915
gaussian_noise,gaussian_blur,3,1,45331260,0.857146143913269
gaussian_noise,gaussian_blur,4,0,45331260,0.8354068994522095
gaussian_noise,gaussian_blur,4,1,45331260,0.8221641778945923
gaussian_noise,grid_distortion,0,0,45327880,0.8156654834747314
gaussian_noise,grid_distortion,0,1,45327880,0.8549960851669312
gaussian_noise,grid_distortion,1,0,45327880,0.8315068483352661
gaussian_noise,grid_distortion,1,1,45327880,0.8089395761489868
gaussian_noise,grid_distortion,2,0,45327880,0.8261439800262451
gaussian_noise,grid_distortion,2,1,45327880,0.7982579469680786
gaussian_noise,grid_distortion,3,0,45327880,0.834805965423584
gaussian_noise,grid_distortion,3,1,45327880,0.8670183420181274
gaussian_noise,grid_distortion,4,0,45327880,0.8239755630493164
gaussian_noise,grid_distortion,4,1,45327880,0.8190904855728149
gaussian_noise,horizontal_flip,0,0,45328872,0.823267936706543
gaussian_noise,horizontal_flip,0,1,45328872,0.8304303884506226
gaussian_noise,horizontal_flip,1,0,45328872,0.8203305006027222
gaussian_noise,horizontal_flip,1,1,45328872,0.8196501731872559
gaussian_noise,horizontal_flip,2,0,45328872,0.8396192789077759
gaussian_noise,horizontal_flip,2,1,45328872,0.8143868446350098
gaussian_noise,horizontal_flip,3,0,45328872,0.8233826160430908
gaussian_noise,horizontal_flip,3,1,45328872,0.8690134286880493
gaussian_noise,horizontal_flip,4,0,45328872,0.8468441963195801
gaussian_noise,horizontal_flip,4,1,45328872,0.8067187070846558
gaussian_noise,median_blur,0,0,45327095,0.8454525470733643
gaussian_noise,median_blur,0,1,45327095,0.849111795425415
gaussian_noise,median_blur,1,0,45327095,0.8290399312973022
gaussian_noise,median_blur,1,1,45327095,0.8439984321594238
gaussian_noise,median_blur,2,0,45327095,0.8184961080551147
gaussian_noise,median_blur,2,1,45327095,0.8227456212043762
gaussian_noise,median_blur,3,0,45327095,0.8120994567871094
gaussian_noise,median_blur,3,1,45327095,0.8447191715240479
gaussian_noise,median_blur,4,0,45327095,0.8595050573348999
gaussian_noise,median_blur,4,1,45327095,0.8068736791610718
gaussian_noise,random_crop,0,0,45327216,0.8570519685745239
gaussian_noise,random_crop,0,1,45327216,0.855034589767456
gaussian_noise,random_crop,1,0,45327216,0.8155033588409424
gaussian_noise,random_crop,1,1,45327216,0.810762882232666
gaussian_noise,random_crop,2,0,45327216,0.824268102645874
gaussian_noise,random_crop,2,1,45327216,0.8244307041168213
gaussian_noise,random_crop,3,0,45327216,0.8404475450515747
gaussian_noise,random_crop,3,1,45327216,0.8705809116363525
gaussian_noise,random_crop,4,0,45327216,0.8572061061859131
gaussian_noise,random_crop,4,1,45327216,0.8171505928039551
gaussian_noise,rotation,0,0,45328820,0.8632568120956421
gaussian_noise,rotation,0,1,45328820,0.860281229019165
